Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Merchant_Category,City,Payment_Method,Is_Fraud
T02004,C9964,2025-03-14,Deposit,308.14,Retail,Peshawar,Debit Card,0
T02005,C7493,2025-12-01,Payment,205.06,Food,Karachi,ATM,0
T02006,C6439,2025-06-16,Payment,9.55,Electronics,Lahore,Credit Card,0
T02007,C7511,2025-08-13,Payment,312.29,Travel,Karachi,Online Banking,0
T02008,C8504,2025-03-06,Withdrawal,50.85,Utilities,Karachi,Credit Card,0
T02009,C2246,2025-03-10,Payment,61.8,Utilities,Lahore,Credit Card,0
T02010,C4839,2025-01-09,Deposit,19.64,Food,Peshawar,ATM,0
T02011,C9551,2025-08-24,Withdrawal,152.88,Travel,Islamabad,Credit Card,0
T02012,C3376,2025-07-17,Deposit,137.92,Healthcare,Faisalabad,ATM,0
T02013,C4009,2025-06-22,Withdrawal,85.29,Utilities,Islamabad,Debit Card,0
T02014,C2827,2025-10-09,Payment,36.97,Retail,Peshawar,ATM,0
T02015,C7979,2025-01-28,Transfer,363.97,Utilities,Peshawar,ATM,0
T02016,C9569,2025-10-23,Transfer,418.11,Retail,Lahore,Debit Card,0
T02017,C5285,2025-05-14,Payment,155.56,Utilities,Islamabad,ATM,0
T02018,C7910,2025-01-27,Withdrawal,56.0,Retail,Karachi,Online Banking,0
T02019,C9561,2025-02-07,Deposit,20.21,Electronics,Lahore,Credit Card,0
T02020,C3196,2025-07-15,Transfer,405.82,Food,Lahore,ATM,0
T02021,C4747,2025-07-22,Payment,20.2,Healthcare,Faisalabad,Credit Card,0
T02022,C9843,2025-03-26,Payment,2.65,Healthcare,Lahore,ATM,0
T02023,C6978,2025-11-16,Withdrawal,126.75,Electronics,Islamabad,Debit Card,0
T02024,C6607,2025-01-30,Transfer,262.81,Healthcare,Peshawar,Debit Card,0
T02025,C1769,2025-04-09,Payment,122.33,Retail,Faisalabad,Credit Card,0
T02026,C1780,2025-07-09,Transfer,10.56,Healthcare,Karachi,Credit Card,0
T02027,C7303,2025-01-12,Deposit,234.26,Food,Islamabad,Credit Card,0
T02028,C4983,2025-04-01,Payment,205.63,Travel,Karachi,Debit Card,0
T02029,C9714,2025-01-30,Payment,228.85,Retail,Lahore,Credit Card,0
T02030,C1521,2025-08-01,Deposit,47.45,Healthcare,Islamabad,ATM,0
T02031,C8569,2025-02-07,Payment,317.63,Utilities,Faisalabad,ATM,0
T02032,C6784,2025-12-07,Withdrawal,130.47,Utilities,Faisalabad,Credit Card,0
T02033,C5583,2025-03-01,Deposit,153.73,Travel,Karachi,Debit Card,0
T02034,C6946,2025-10-21,Withdrawal,157.86,Electronics,Peshawar,ATM,0
T02035,C5941,2025-12-26,Deposit,67.6,Retail,Faisalabad,Debit Card,0
T02036,C7267,2025-05-23,Deposit,57.57,Utilities,Karachi,Debit Card,0
T02037,C8128,2025-06-29,Withdrawal,0.96,Food,Peshawar,Debit Card,0
T02038,C3461,2025-10-12,Deposit,101.04,Travel,Islamabad,Credit Card,0
T02039,C1685,2025-04-22,Transfer,132.76,Electronics,Faisalabad,Debit Card,0
T02040,C3160,2025-08-18,Withdrawal,271.58,Electronics,Faisalabad,Debit Card,0
T02041,C8031,2025-01-21,Deposit,13.79,Food,Karachi,Credit Card,0
T02042,C6341,2025-05-25,Withdrawal,515.38,Healthcare,Faisalabad,Online Banking,0
T02043,C1038,2025-05-26,Deposit,61.29,Food,Karachi,ATM,0
T02044,C5875,2025-11-12,Deposit,91.37,Healthcare,Faisalabad,Credit Card,0
T02045,C2256,2025-06-15,Transfer,9.91,Travel,Karachi,ATM,0
T02046,C8697,2025-05-20,Transfer,211.76,Food,Faisalabad,Credit Card,0
T02047,C3196,2025-07-22,Transfer,246.83,Utilities,Islamabad,Credit Card,0
T02048,C8165,2025-09-01,Deposit,528.43,Electronics,Islamabad,Credit Card,0
T02049,C1301,2025-04-23,Transfer,82.14,Healthcare,Karachi,ATM,0
T02050,C8527,2025-07-20,Withdrawal,59.51,Food,Islamabad,Credit Card,0
T02051,C7381,2025-11-10,Deposit,258.99,Retail,Karachi,Credit Card,0
T02052,C1646,2025-09-16,Withdrawal,245.38,Food,Karachi,Credit Card,0
T02053,C9789,2025-09-12,Transfer,553.32,Healthcare,Lahore,ATM,0
T02054,C9853,2025-01-23,Deposit,45.96,Electronics,Islamabad,Online Banking,0
T02055,C5330,2025-09-03,Withdrawal,244.35,Utilities,Lahore,Credit Card,0
T02056,C8003,2025-12-05,Payment,13.84,Food,Lahore,Credit Card,0
T02057,C4537,2025-11-07,Withdrawal,130.93,Utilities,Faisalabad,Credit Card,0
T02058,C5558,2025-11-14,Deposit,25.43,Retail,Karachi,Credit Card,0
T02059,C7579,2025-03-28,Payment,211.77,Healthcare,Peshawar,Credit Card,0
T02060,C9474,2025-08-07,Transfer,183.99,Electronics,Lahore,Online Banking,0
T02061,C5082,2025-12-22,Transfer,10.01,Travel,Faisalabad,Debit Card,0
T02062,C5183,2025-01-27,Withdrawal,77.02,Electronics,Islamabad,Debit Card,0
T02063,C9652,2025-10-17,Transfer,100.52,Healthcare,Peshawar,Credit Card,0
T02064,C4754,2025-10-16,Withdrawal,57.02,Travel,Karachi,ATM,0
T02065,C2724,2025-12-14,Withdrawal,7.89,Travel,Faisalabad,Online Banking,0
T02066,C2376,2025-08-11,Withdrawal,76.79,Electronics,Peshawar,Online Banking,0
T02067,C9706,2025-12-18,Withdrawal,314.65,Healthcare,Karachi,Online Banking,0
T02068,C9894,2025-06-27,Deposit,89.29,Travel,Karachi,Debit Card,0
T02069,C2653,2025-05-28,Deposit,78.13,Healthcare,Peshawar,ATM,0
T02070,C3066,2025-08-15,Payment,568.61,Utilities,Faisalabad,Debit Card,0
T02071,C1022,2025-12-17,Payment,8.5,Retail,Peshawar,Online Banking,0
T02072,C3460,2025-07-05,Transfer,291.59,Food,Lahore,Debit Card,0
T02073,C6926,2025-10-21,Deposit,131.98,Healthcare,Karachi,Debit Card,0
T02074,C7251,2025-02-10,Payment,578.14,Healthcare,Islamabad,Credit Card,0
T02075,C8295,2025-07-10,Deposit,100.0,Travel,Peshawar,Credit Card,0
T02076,C4300,2025-03-20,Deposit,246.23,Healthcare,Peshawar,Credit Card,0
T02077,C7279,2025-07-24,Transfer,14.5,Healthcare,Karachi,Online Banking,0
T02078,C9553,2025-10-05,Transfer,528.38,Travel,Karachi,Credit Card,0
T02079,C8353,2025-09-29,Withdrawal,84.48,Electronics,Peshawar,Online Banking,0
T02080,C4727,2025-02-01,Deposit,148.47,Healthcare,Islamabad,Credit Card,0
T02081,C7272,2025-05-22,Withdrawal,29.81,Utilities,Karachi,Online Banking,0
T02082,C6995,2025-09-08,Withdrawal,582.12,Food,Karachi,Debit Card,0
T02083,C1514,2025-10-21,Withdrawal,223.54,Healthcare,Lahore,ATM,0
T02084,C1448,2025-04-08,Deposit,11.09,Travel,Faisalabad,Online Banking,0
T02085,C7019,2025-05-16,Deposit,33.73,Utilities,Lahore,Debit Card,0
T02086,C6343,2025-10-04,Withdrawal,102.11,Food,Islamabad,Credit Card,0
T02087,C9033,2025-11-08,Deposit,48.87,Electronics,Faisalabad,Debit Card,0
T02088,C3520,2025-10-29,Withdrawal,72.66,Healthcare,Peshawar,Debit Card,0
T02089,C4081,2025-02-12,Payment,1197.59,Travel,Islamabad,ATM,0
T02090,C2428,2025-04-30,Deposit,214.97,Electronics,Islamabad,Credit Card,0
T02091,C4967,2025-08-08,Transfer,510.77,Healthcare,Lahore,Online Banking,0
T02092,C7445,2025-02-15,Transfer,114.47,Electronics,Faisalabad,Online Banking,0
T02093,C3159,2025-08-24,Withdrawal,247.77,Travel,Islamabad,Online Banking,0
T02094,C6132,2025-02-17,Payment,123.12,Utilities,Faisalabad,Credit Card,0
T02095,C3547,2025-07-17,Deposit,79.57,Utilities,Peshawar,Online Banking,0
T02096,C3979,2025-03-25,Withdrawal,146.45,Electronics,Faisalabad,ATM,0
T02097,C3649,2025-01-31,Payment,111.48,Electronics,Lahore,Debit Card,0
T02098,C9505,2025-06-10,Payment,787.89,Healthcare,Lahore,Credit Card,0
T02099,C4083,2025-03-12,Deposit,137.1,Retail,Islamabad,Online Banking,0
T02100,C2037,2025-01-08,Transfer,333.32,Food,Faisalabad,Debit Card,0
T02101,C4489,2025-02-21,Transfer,219.81,Healthcare,Lahore,Debit Card,0
T02102,C8604,2025-02-14,Payment,130.64,Electronics,Karachi,ATM,0
T02103,C8544,2025-10-20,Transfer,128.55,Electronics,Lahore,Online Banking,0
T02104,C3634,2025-10-27,Payment,83.68,Food,Peshawar,Credit Card,0
T02105,C4983,2025-02-07,Payment,22.63,Travel,Karachi,Debit Card,0
T02106,C2778,2025-12-21,Payment,286.65,Utilities,Faisalabad,ATM,0
T02107,C8902,2025-08-19,Transfer,500.44,Travel,Islamabad,Debit Card,0
T02108,C6110,2025-09-19,Withdrawal,49.17,Food,Karachi,ATM,0
T02109,C6189,2025-03-09,Transfer,519.86,Food,Lahore,ATM,0
T02110,C8378,2025-06-28,Withdrawal,52.87,Retail,Islamabad,Debit Card,0
T02111,C2124,2025-12-23,Transfer,151.04,Healthcare,Islamabad,Debit Card,0
T02112,C1697,2025-07-05,Deposit,84.2,Healthcare,Islamabad,Online Banking,0
T02113,C3179,2025-07-20,Deposit,24.32,Healthcare,Islamabad,Credit Card,0
T02114,C6251,2025-01-13,Transfer,10.86,Healthcare,Faisalabad,ATM,0
T02115,C2929,2025-08-02,Deposit,90.94,Retail,Faisalabad,ATM,0
T02116,C2013,2025-08-08,Deposit,9.7,Utilities,Faisalabad,Debit Card,0
T02117,C1226,2025-10-13,Deposit,22.01,Healthcare,Lahore,Debit Card,0
T02118,C8321,2025-09-01,Deposit,30.7,Electronics,Faisalabad,Debit Card,0
T02119,C2828,2025-12-22,Withdrawal,0.38,Food,Islamabad,Credit Card,0
T02120,C8909,2025-09-15,Payment,33.27,Retail,Karachi,Debit Card,0
T02121,C6588,2025-02-27,Withdrawal,172.21,Travel,Karachi,ATM,0
T02122,C3023,2025-02-05,Payment,342.43,Healthcare,Karachi,ATM,0
T02123,C5966,2025-11-24,Payment,42.99,Retail,Karachi,ATM,0
T02124,C6891,2025-07-12,Transfer,16.87,Travel,Karachi,Credit Card,0
T02125,C2080,2025-11-29,Transfer,261.51,Retail,Peshawar,Credit Card,0
T02126,C6036,2025-02-19,Transfer,1.64,Travel,Karachi,Credit Card,0
T02127,C3563,2025-02-01,Transfer,264.97,Retail,Karachi,Credit Card,0
T02128,C4292,2025-04-08,Transfer,28.11,Retail,Karachi,Online Banking,0
T02129,C4586,2025-02-12,Withdrawal,51.83,Healthcare,Lahore,Online Banking,0
T02130,C5431,2025-12-17,Withdrawal,25.58,Utilities,Peshawar,Online Banking,0
T02131,C7841,2025-11-30,Deposit,56.83,Electronics,Karachi,Debit Card,0
T02132,C7643,2025-11-06,Withdrawal,320.07,Food,Faisalabad,Credit Card,0
T02133,C4959,2025-02-16,Withdrawal,28.44,Electronics,Lahore,Credit Card,0
T02134,C1161,2025-09-27,Transfer,1028.8,Utilities,Peshawar,Online Banking,1
T02135,C1593,2025-11-07,Deposit,79.23,Healthcare,Faisalabad,Online Banking,0
T02136,C4390,2025-03-04,Withdrawal,510.13,Travel,Faisalabad,Credit Card,0
T02137,C6997,2025-01-19,Withdrawal,42.15,Electronics,Lahore,Online Banking,0
T02138,C7354,2025-12-13,Deposit,41.63,Food,Faisalabad,Debit Card,0
T02139,C1663,2025-04-11,Payment,166.64,Healthcare,Islamabad,Debit Card,0
T02140,C1541,2025-02-06,Transfer,10.39,Food,Lahore,Debit Card,0
T02141,C6433,2025-04-17,Withdrawal,322.89,Travel,Lahore,ATM,0
T02142,C6093,2025-04-02,Withdrawal,115.83,Food,Islamabad,ATM,0
T02143,C1867,2025-11-04,Deposit,240.26,Utilities,Lahore,Credit Card,0
T02144,C9623,2025-07-04,Withdrawal,38.39,Electronics,Faisalabad,ATM,0
T02145,C6469,2025-08-04,Transfer,205.64,Food,Faisalabad,Online Banking,0
T02146,C7256,2025-01-28,Withdrawal,180.32,Electronics,Faisalabad,Debit Card,0
T02147,C2169,2025-02-05,Payment,281.84,Retail,Islamabad,Debit Card,0
T02148,C1830,2025-11-16,Transfer,70.59,Electronics,Faisalabad,ATM,0
T02149,C2651,2025-01-18,Payment,541.11,Travel,Islamabad,Debit Card,0
T02150,C2136,2025-12-11,Deposit,650.39,Utilities,Islamabad,Debit Card,0
T02151,C3810,2025-07-15,Transfer,405.18,Healthcare,Islamabad,Debit Card,0
T02152,C9667,2025-03-19,Withdrawal,169.74,Food,Lahore,Online Banking,0
T02153,C2019,2025-06-16,Transfer,109.04,Healthcare,Peshawar,ATM,0
T02154,C6237,2025-03-31,Transfer,11.95,Utilities,Islamabad,Debit Card,0
T02155,C2283,2025-09-21,Transfer,588.35,Electronics,Faisalabad,Debit Card,0
T02156,C1659,2025-07-27,Payment,606.4,Food,Islamabad,Debit Card,0
T02157,C3010,2025-07-31,Deposit,3.77,Utilities,Karachi,Credit Card,0
T02158,C9590,2025-09-28,Transfer,88.29,Travel,Lahore,Online Banking,0
T02159,C2733,2025-09-20,Withdrawal,424.11,Retail,Faisalabad,ATM,0
T02160,C3125,2025-09-30,Transfer,16.86,Retail,Lahore,Debit Card,0
T02161,C3171,2025-12-08,Transfer,43.77,Travel,Lahore,Online Banking,0
T02162,C9266,2025-08-02,Deposit,769.6,Healthcare,Karachi,Debit Card,0
T02163,C4471,2025-03-05,Withdrawal,375.84,Retail,Islamabad,ATM,0
T02164,C6624,2025-01-12,Withdrawal,486.23,Travel,Faisalabad,ATM,0
T02165,C9691,2025-07-29,Payment,30.67,Electronics,Peshawar,Credit Card,0
T02166,C9329,2025-11-08,Withdrawal,47.48,Healthcare,Lahore,Credit Card,0
T02167,C3097,2025-06-23,Withdrawal,185.98,Healthcare,Peshawar,Credit Card,0
T02168,C6068,2025-09-13,Withdrawal,139.33,Travel,Peshawar,Credit Card,0
T02169,C7397,2025-04-11,Transfer,70.91,Retail,Islamabad,Debit Card,0
T02170,C3757,2025-01-16,Payment,430.57,Electronics,Peshawar,Online Banking,0
T02171,C4920,2025-07-16,Withdrawal,463.31,Healthcare,Faisalabad,Debit Card,0
T02172,C9186,2025-09-15,Withdrawal,68.97,Travel,Islamabad,Credit Card,0
T02173,C2900,2025-09-01,Withdrawal,33.86,Travel,Peshawar,Credit Card,0
T02174,C3610,2025-12-14,Transfer,32.29,Healthcare,Islamabad,Debit Card,0
T02175,C7900,2025-09-06,Transfer,132.49,Healthcare,Faisalabad,Debit Card,0
T02176,C2449,2025-04-15,Payment,28.52,Electronics,Lahore,Online Banking,0
T02177,C9738,2025-07-01,Deposit,128.24,Healthcare,Karachi,Online Banking,0
T02178,C6017,2025-06-04,Payment,123.95,Food,Islamabad,ATM,0
T02179,C8999,2025-10-14,Transfer,431.02,Retail,Karachi,Online Banking,0
T02180,C7052,2025-06-18,Withdrawal,70.26,Healthcare,Lahore,Online Banking,0
T02181,C3096,2025-02-16,Withdrawal,164.49,Food,Faisalabad,Credit Card,0
T02182,C9895,2025-02-12,Payment,272.13,Electronics,Lahore,Credit Card,0
T02183,C7404,2025-11-17,Withdrawal,181.23,Electronics,Karachi,ATM,0
T02184,C4331,2025-11-02,Transfer,616.12,Utilities,Faisalabad,ATM,0
T02185,C8462,2025-08-09,Payment,184.4,Utilities,Peshawar,Online Banking,0
T02186,C6105,2025-01-01,Deposit,464.28,Electronics,Peshawar,Online Banking,0
T02187,C3978,2025-07-19,Transfer,56.22,Utilities,Islamabad,ATM,0
T02188,C3839,2025-05-24,Transfer,164.54,Travel,Peshawar,ATM,0
T02189,C4384,2025-01-28,Withdrawal,156.75,Food,Karachi,Credit Card,0
T02190,C1685,2025-12-08,Transfer,910.37,Electronics,Peshawar,ATM,0
T02191,C8531,2025-12-04,Transfer,45.76,Travel,Islamabad,Credit Card,0
T02192,C5283,2025-10-05,Deposit,30.4,Retail,Faisalabad,Credit Card,0
T02193,C8736,2025-02-10,Withdrawal,189.18,Retail,Peshawar,ATM,0
T02194,C8710,2025-11-28,Transfer,50.64,Utilities,Islamabad,ATM,0
T02195,C2619,2025-05-27,Withdrawal,203.86,Utilities,Peshawar,Online Banking,0
T02196,C7868,2025-12-11,Transfer,718.63,Travel,Peshawar,Online Banking,0
T02197,C2431,2025-06-27,Deposit,585.64,Retail,Karachi,Credit Card,0
T02198,C5713,2025-11-11,Withdrawal,52.56,Healthcare,Islamabad,Credit Card,0
T02199,C5998,2025-11-21,Withdrawal,37.48,Electronics,Islamabad,ATM,0
T02200,C1162,2025-06-16,Deposit,164.53,Healthcare,Lahore,Debit Card,0
T02201,C2974,2025-05-03,Payment,176.75,Food,Lahore,Debit Card,0
T02202,C4291,2025-03-15,Transfer,217.09,Utilities,Islamabad,ATM,0
T02203,C9461,2025-08-27,Transfer,270.56,Travel,Karachi,Credit Card,0
T02204,C1631,2025-09-06,Payment,183.74,Healthcare,Peshawar,Credit Card,0
T02205,C1905,2025-09-20,Withdrawal,23.7,Utilities,Faisalabad,Debit Card,0
T02206,C3014,2025-09-09,Withdrawal,312.28,Travel,Peshawar,Online Banking,0
T02207,C8896,2025-12-23,Deposit,16.57,Retail,Faisalabad,Credit Card,0
T02208,C1204,2025-04-21,Deposit,4.04,Utilities,Karachi,ATM,0
T02209,C1581,2025-06-29,Deposit,293.64,Healthcare,Lahore,Credit Card,0
T02210,C6675,2025-07-07,Payment,158.97,Travel,Islamabad,Credit Card,0
T02211,C6347,2025-11-04,Payment,239.86,Travel,Karachi,Online Banking,0
T02212,C3643,2025-07-26,Withdrawal,96.5,Healthcare,Faisalabad,Debit Card,0
T02213,C9017,2025-08-22,Deposit,2.23,Utilities,Islamabad,Online Banking,0
T02214,C3297,2025-01-24,Withdrawal,80.4,Food,Faisalabad,ATM,0
T02215,C1874,2025-01-26,Payment,187.37,Electronics,Peshawar,ATM,0
T02216,C6560,2025-08-06,Transfer,51.16,Retail,Peshawar,Online Banking,0
T02217,C1689,2025-12-12,Withdrawal,232.83,Healthcare,Peshawar,ATM,0
T02218,C5000,2025-01-10,Payment,316.37,Healthcare,Islamabad,ATM,0
T02219,C1671,2025-01-17,Deposit,121.13,Utilities,Lahore,Credit Card,0
T02220,C8927,2025-09-02,Transfer,417.05,Utilities,Lahore,ATM,0
T02221,C2171,2025-07-25,Transfer,385.95,Food,Faisalabad,Credit Card,0
T02222,C6591,2025-09-15,Transfer,420.84,Retail,Lahore,ATM,0
T02223,C7342,2025-04-22,Deposit,216.37,Utilities,Lahore,Debit Card,0
T02224,C2449,2025-07-24,Transfer,72.71,Food,Faisalabad,Online Banking,0
T02225,C3539,2025-01-27,Payment,131.27,Healthcare,Faisalabad,Debit Card,0
T02226,C4959,2025-03-12,Withdrawal,247.93,Electronics,Faisalabad,Online Banking,0
T02227,C7285,2025-06-25,Transfer,47.29,Travel,Islamabad,Credit Card,0
T02228,C6432,2025-07-21,Transfer,268.53,Electronics,Faisalabad,Debit Card,0
T02229,C5260,2025-09-05,Payment,158.85,Electronics,Islamabad,Online Banking,0
T02230,C3361,2025-04-28,Deposit,20.19,Electronics,Islamabad,Credit Card,0
T02231,C7164,2025-01-09,Transfer,162.97,Electronics,Islamabad,ATM,0
T02232,C4670,2025-03-27,Payment,13.82,Travel,Faisalabad,ATM,0
T02233,C2753,2025-01-23,Payment,2.88,Healthcare,Lahore,Credit Card,0
T02234,C9100,2025-08-28,Deposit,440.78,Retail,Lahore,Online Banking,0
T02235,C2938,2025-03-14,Deposit,134.64,Retail,Faisalabad,Credit Card,0
T02236,C9562,2025-01-27,Withdrawal,156.74,Healthcare,Lahore,Online Banking,0
T02237,C6976,2025-12-15,Transfer,65.68,Food,Faisalabad,Online Banking,0
T02238,C7588,2025-03-22,Withdrawal,156.5,Food,Islamabad,Online Banking,0
T02239,C9616,2025-03-25,Payment,36.99,Utilities,Peshawar,ATM,0
T02240,C7304,2025-07-18,Transfer,273.81,Electronics,Karachi,Online Banking,0
T02241,C8345,2025-02-12,Payment,346.72,Electronics,Faisalabad,Credit Card,0
T02242,C8875,2025-09-20,Payment,387.42,Travel,Islamabad,ATM,0
T02243,C7633,2025-04-02,Payment,22.56,Electronics,Peshawar,Online Banking,0
T02244,C1597,2025-12-05,Deposit,163.18,Travel,Islamabad,ATM,0
T02245,C4062,2025-03-25,Deposit,330.84,Utilities,Karachi,ATM,0
T02246,C3336,2025-10-27,Transfer,27.44,Food,Lahore,Online Banking,0
T02247,C1572,2025-10-23,Payment,20.97,Food,Lahore,Online Banking,0
T02248,C8521,2025-05-15,Payment,339.59,Utilities,Islamabad,Credit Card,0
T02249,C7171,2025-10-08,Transfer,318.65,Utilities,Karachi,ATM,0
T02250,C8097,2025-02-28,Withdrawal,119.09,Healthcare,Islamabad,Debit Card,0
T02251,C3090,2025-12-25,Payment,23.24,Electronics,Lahore,ATM,0
T02252,C7566,2025-12-08,Deposit,145.18,Food,Islamabad,Online Banking,0
T02253,C5624,2025-08-29,Withdrawal,100.44,Retail,Peshawar,Debit Card,0
T02254,C2633,2025-12-08,Withdrawal,146.19,Utilities,Karachi,Debit Card,0
T02255,C2517,2025-04-08,Withdrawal,115.93,Food,Lahore,Online Banking,0
T02256,C4648,2025-03-03,Withdrawal,168.1,Food,Islamabad,ATM,0
T02257,C2537,2025-09-21,Withdrawal,259.75,Travel,Karachi,Debit Card,0
T02258,C4137,2025-04-23,Withdrawal,298.21,Food,Islamabad,Debit Card,0
T02259,C7985,2025-05-26,Transfer,209.38,Utilities,Lahore,ATM,0
T02260,C1097,2025-08-04,Transfer,44.36,Electronics,Karachi,Online Banking,0
T02261,C4750,2025-09-13,Withdrawal,101.21,Food,Lahore,ATM,0
T02262,C9535,2025-11-12,Deposit,14.78,Retail,Peshawar,ATM,0
T02263,C9174,2025-11-12,Transfer,120.18,Utilities,Peshawar,Credit Card,0
T02264,C9103,2025-12-28,Transfer,703.59,Electronics,Faisalabad,Debit Card,0
T02265,C6413,2025-09-15,Withdrawal,205.29,Healthcare,Karachi,Online Banking,0
T02266,C5666,2025-07-13,Deposit,33.59,Electronics,Peshawar,Online Banking,0
T02267,C1610,2025-12-13,Withdrawal,62.55,Utilities,Faisalabad,Debit Card,0
T02268,C2727,2025-01-14,Deposit,13.35,Healthcare,Karachi,Debit Card,0
T02269,C2854,2025-10-31,Deposit,40.28,Electronics,Lahore,Debit Card,0
T02270,C6055,2025-04-13,Payment,133.82,Retail,Islamabad,Online Banking,0
T02271,C3324,2025-09-02,Transfer,84.58,Food,Islamabad,ATM,0
T02272,C6774,2025-09-02,Withdrawal,45.62,Utilities,Lahore,ATM,0
T02273,C7519,2025-11-08,Transfer,31.71,Food,Peshawar,Online Banking,0
T02274,C2749,2025-09-25,Transfer,213.46,Food,Islamabad,ATM,0
T02275,C1781,2025-08-12,Deposit,163.34,Electronics,Lahore,Credit Card,0
T02276,C8548,2025-08-08,Transfer,369.84,Utilities,Faisalabad,Credit Card,0
T02277,C7823,2025-11-07,Payment,40.49,Food,Faisalabad,Online Banking,0
T02278,C3105,2025-08-05,Withdrawal,376.76,Travel,Lahore,ATM,0
T02279,C4867,2025-01-04,Transfer,172.51,Retail,Karachi,Credit Card,0
T02280,C8193,2025-02-05,Withdrawal,61.91,Healthcare,Peshawar,ATM,0
T02281,C5976,2025-06-27,Transfer,63.92,Electronics,Peshawar,Debit Card,0
T02282,C3113,2025-09-14,Withdrawal,98.98,Utilities,Lahore,ATM,0
T02283,C6879,2025-01-17,Withdrawal,123.28,Utilities,Islamabad,Credit Card,0
T02284,C4970,2025-07-18,Withdrawal,17.22,Electronics,Peshawar,Credit Card,0
T02285,C8264,2025-11-14,Transfer,369.03,Food,Peshawar,Online Banking,0
T02286,C2577,2025-02-17,Payment,25.92,Electronics,Faisalabad,Online Banking,0
T02287,C3274,2025-03-03,Withdrawal,132.12,Utilities,Faisalabad,Debit Card,0
T02288,C5869,2025-03-10,Deposit,96.57,Travel,Faisalabad,Credit Card,0
T02289,C7744,2025-05-27,Deposit,143.61,Food,Peshawar,Online Banking,0
T02290,C3426,2025-12-25,Deposit,436.93,Healthcare,Peshawar,Online Banking,0
T02291,C6546,2025-06-11,Payment,903.58,Electronics,Peshawar,Online Banking,0
T02292,C7852,2025-08-15,Withdrawal,4.1,Utilities,Islamabad,Debit Card,0
T02293,C3551,2025-12-13,Payment,99.92,Healthcare,Islamabad,Debit Card,0
T02294,C7411,2025-08-18,Withdrawal,340.32,Utilities,Islamabad,Credit Card,0
T02295,C1007,2025-06-27,Payment,79.08,Utilities,Karachi,Debit Card,0
T02296,C9087,2025-12-11,Withdrawal,209.41,Travel,Peshawar,Credit Card,0
T02297,C3555,2025-02-25,Deposit,972.25,Food,Peshawar,Credit Card,0
T02298,C1475,2025-03-19,Withdrawal,208.13,Electronics,Lahore,Credit Card,0
T02299,C6416,2025-09-27,Payment,23.57,Food,Lahore,Online Banking,0
T02300,C9676,2025-07-25,Withdrawal,370.22,Utilities,Karachi,ATM,0
T02301,C8239,2025-10-08,Transfer,680.18,Travel,Lahore,Online Banking,0
T02302,C7710,2025-08-16,Withdrawal,249.31,Healthcare,Islamabad,Online Banking,0
T02303,C6000,2025-08-27,Deposit,108.62,Travel,Karachi,Debit Card,0
T02304,C5654,2025-10-15,Withdrawal,592.85,Utilities,Karachi,Online Banking,0
T02305,C9078,2025-03-23,Transfer,692.01,Food,Karachi,Credit Card,0
T02306,C7063,2025-11-30,Transfer,547.03,Healthcare,Faisalabad,ATM,0
T02307,C3285,2025-09-07,Transfer,106.14,Food,Lahore,Debit Card,0
T02308,C6223,2025-07-12,Payment,311.85,Travel,Peshawar,ATM,0
T02309,C7971,2025-04-16,Transfer,212.37,Healthcare,Faisalabad,Debit Card,0
T02310,C4525,2025-07-08,Payment,39.62,Retail,Islamabad,Online Banking,0
T02311,C3822,2025-10-03,Transfer,153.37,Travel,Faisalabad,Online Banking,0
T02312,C5943,2025-03-15,Payment,275.42,Healthcare,Islamabad,Online Banking,0
T02313,C7530,2025-01-10,Transfer,452.5,Travel,Peshawar,Online Banking,0
T02314,C1258,2025-05-03,Transfer,396.97,Electronics,Peshawar,Debit Card,0
T02315,C1282,2025-08-04,Withdrawal,33.6,Travel,Lahore,Debit Card,0
T02316,C2898,2025-10-17,Transfer,133.9,Retail,Faisalabad,Credit Card,0
T02317,C5135,2025-02-09,Withdrawal,130.12,Healthcare,Peshawar,Debit Card,0
